Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,0.001779758893,-0.001786651861,0.00339928118,0.000890089327,-0.002345719295,-0.001286581744,0.003266517459,-0.001118633416,-0.001738865844,0.000334708837,0.000470984791,0.000904727418,0.001142916378,-0.000855754276
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,0.003323094809,-0.001819785206,0.007179790157,-0.000036704715,-0.005909657449,-0.002200291214,0.00845739879,-0.002792740318,-0.006787060794,0.000656900861,-0.000867837197,-0.000142513827,0.008216289797,0.006469790866
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,0.070035973732,0.048373407996,-0.045063080493,-0.03870684198,-0.006336293246,-0.010361613157,-0.043959300087,-0.024322974668,-0.008327920145,-0.00186454147,0.006660816956,-0.00926682251,-0.011660924082,0.029072865757
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,-0.002308070648,0.007357513925,0.009051105443,-0.003956653522,0.003591931269,-0.005876801986,0.00210963708,-0.008152239582,0.000598872579,-0.002852442483,-0.002848991884,0.005008526478,0.017410127457,-0.008930369154
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,-0.000382714028,0.001941486527,-0.000497917714,-0.001193476733,0.000603407129,0.002371704095,-0.000912901417,0.001533188813,0.008460895093,-0.003626166927,-0.000436803991,-0.003757571775,-0.00093600208,0.003807992629
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,0.03604514417,0.061294137828,0.030864788862,-0.016577913711,0.060056634632,-0.123032088378,-0.057055530678,-0.011711061877,-0.09921047386,-0.014218635363,0.048247309115,0.015523735875,-0.002969708948,0.066791355456
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,NA,0.008168032535,0.016330915553,0.016650001799,0.000822415009,0.011126226126,-0.020602547705,-0.009280356528,-0.021950938901,-0.020676633903,-0.014066579271,0.004327644419,-0.001083618648,0.03932756519,0.014369382354
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",NA,0.002303217391,0.000964690056,-0.000602388793,-0.003394039069,0.004142462515,0.004635536291,-0.005758549823,-0.005241128069,-0.000132974949,0.004004452814,0.005294472764,0.006635238359,0.011939117912,0.009844591113
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",NA,0.003262082427,-0.000317952667,0.002243989895,0.001252548383,-0.014608776893,-0.002270235551,0.005503799162,0.005931370492,-0.004506103645,-0.001195587382,-0.000484301986,0.004334902563,-0.001547784118,-0.003293173286
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,NA,-0.000748788315,0.000451760403,0.000557179086,-0.000976116001,0.000091236817,0.002070253855,0.00260028793,0.003981576564,-0.000697390516,-0.000918826751,-0.001252704129,-0.00252287991,0.005022152151,0.001648484945
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,7.114445776702,1.163983298016,4.786620448824,10.843892887797,4.608452483519,-7.280875931253,6.714409848874,5.101511549944,4.971335915205,3.51806292629,2.575026112689,5.669840707802,4.612181203567,5.566206228724
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,NA,0.718857581988,0.534124161689,0.624553157035,0.27258297419,0.298332986201,-0.74112132623,0.144190489812,0.362636049241,0.411164850408,-0.114485720498,0.657507641617,0.192459145758,0.323428635086,0.594249968337
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,NA,1.380362832311,0.77642830694,0.870037587106,1.119548849507,0.250800159843,-2.504111187734,1.36612546316,1.869230288178,0.141067493478,0.972588315163,-0.251763344197,0.652317883827,0.230656898927,1.459277446421
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,0.696095110537,0.053649255861,0.54060239759,1.207197413703,-0.03043318069,-0.495790087312,0.390934008883,0.149362926228,0.216176015232,0.403138250451,0.453428733101,0.605033251129,0.634649733908,0.475448571186
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,NA,0.091231536301,0.045593392992,0.016949363369,0.035354669226,0.046939268659,0.012116624931,0.037779038282,0.031067570644,0.18985813752,0.066511559872,0.023873291295,0.167387839414,0.244919729574,0.089504531828
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,0.247498804365,0.107962452963,0.349371448228,0.282212800147,0.392809228347,0.220573899095,0.313573827221,0.204573608815,0.332127743947,0.340502266584,0.300407949625,0.643997729742,0.479701880486,0.365909745935
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,0.7690853315,0.458176802442,1.342269467642,1.220966269732,1.162938680223,-0.068227252559,0.456396849955,0.601851423878,0.527927046876,0.242179923236,0.408368672618,0.517026469286,0.77326683564,0.618102505216
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,0.257603980004,0.152571403328,0.136873608519,0.179213636132,0.124469827264,-0.177193633326,0.154046593605,0.302707941449,-0.033026318281,-0.044842639584,0.066265029836,-0.009719186219,0.285765752446,0.050248038327
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,NA,0.017931400175,0.017588071089,0.007847549741,0.012886222347,0.01377624094,-0.009906482402,0.003508342082,0.00796981471,0.010512300598,-0.001851097486,0.004874093314,0.014197458548,0.024434623483,0.016613933942
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",NA,0.685090695598,0.349319112009,-0.109139897307,0.251353884938,0.247463276948,-0.387731997792,0.037700404886,0.259982601587,0.255060025596,0.424053844064,0.197311110096,0.339776501856,0.51480032923,0.744178952692
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,NA,0.097513731599,0.131774495301,0.212083010104,0.227191286081,0.161335721927,0.087944167042,0.080299239498,0.197659398703,-0.120970319754,-0.027691361421,-0.047800295275,0.272825816973,-0.080719385619,-0.023387832694
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,NA,-0.122031695655,0.159544697897,0.293885697545,0.19146956971,0.047551488435,-0.028226972978,0.111944872862,0.161134967206,0.073247357782,0.115769852739,-0.028956908474,-0.034570088296,0.058369790268,0.117207962948
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",NA,0.076706429637,-0.029498871106,0.174355509973,0.173719399179,0.047939763297,-0.092177769679,0.103520327751,-0.000520628287,0.122318025712,0.061308738162,-0.126527112142,0.054615321414,0.094710539422,0.061568748616
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,NA,1.941531835082,-2.015744085798,-0.129923532547,5.322254145256,1.629269231148,-3.322290485323,3.246112631482,0.876126194312,2.576785644028,1.11312152238,1.324934817769,1.994898278894,0.880237861834,0.864149703512
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,NA,0.163846669785,0.17177663648,0.190387849429,0.00176354683,0.039674018733,-0.018913047176,0.0267913676,0.085951323264,0.108808450358,0.002232628473,0.065862406645,0.0663382606,0.100019438947,0.031360698616
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",NA,0.093121533474,0.250717465928,0.266467232396,0.346178220819,0.175585772245,0.24417962019,0.241486391796,-0.008221929983,0.160279461705,-0.034473155844,-0.47275997314,0.193256024875,0.047938539937,0.101773253842
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Total<C1>,100756.51499999998,114922.81400000001,123869.97300000001,138303.36200000002,158761.482,175082.24200000003,167709.174,180777.622,194651.851,213551.94400000002,225272.667,245411.91299999997,266852.394,301645.95900000003,327104.267
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades primarias<C1>,1003.208,1080.015,1286.366,1395.274,1173.657,956.562,1255.346,2089.897,2146.122,1838.239,1980.193,1825.066,2027.268,2344.927,2586.217
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",1003.208,1080.015,1286.366,1395.274,1173.657,956.562,1255.346,2089.897,2146.122,1838.239,1980.193,1825.066,2027.268,2344.927,2586.217
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,11690.67,14279.354,18069.869000000002,21150.95,22096.609000000004,25028.141,23603.653,21046.98,23056.477,23450.398000000005,25476.781,28935.793999999998,28214.282,37765.918,36963.871999999996
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,1429.291,2208.88,1801.538,2344.967,1778.759,1861.264,2041.482,1757.826,1362.058,858.716,916.112,1396.882,1621.26,1592.768,1784.153
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,1429.291,2208.88,1801.538,2344.967,1778.759,1861.264,2041.482,1757.826,1362.058,858.716,916.112,1396.882,1621.26,1592.768,1784.153
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",1084.76,1179.809,1309.223,1289.4,1624.838,1945.197,2125.224,1836.065,1743.023,1857.306,2123.736,2365.189,2304.169,2446.662,3709.748
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,6873.252,8375.865,12307.109,14614.455,15585.415,17878.135,15966.178,13814.72,16140.297,17132.598,18942.262,21445.748,20203.264,28960.798,25779.398
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,2303.367,2514.8,2651.9990000000003,2902.1280000000006,3107.5969999999998,3343.545000000001,3470.769,3638.3689999999997,3811.099,3601.7780000000007,3494.6709999999994,3727.975,4085.5890000000004,4765.690000000001,5690.572999999999
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,1032.291,1082.862,1079.451,1227.121,1413.682,1373.289,1625.073,1943.4,2109.214,2075.605,1985.555,2083.689,2295.039,2733.26,3159.48
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,175.599,191.561,183.967,211.961,232.141,301.073,328.414,331.013,355.304,360.264,359.385,364.2,358.042,319.174,332.705
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",24.295,26.596,25.544,30.706000000000003,32.344,30.018,29.715000000000003,36.483000000000004,36.916,34.858000000000004,36.019000000000005,37.721000000000004,42.913,50.379000000000005,51.804
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",66.643,71.718,68.874,82.741,84.88,78.382,78.229,94.93700000000001,95.95100000000001,87.893,91.716,93.174,96.621,125.68199999999999,153.957
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,212.032,291.848,353.01,318.296,291.198,288.331,282.587,218.825,189.594,180.793,179.636,199.462,189.197,174.346,278.148
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,74.81,74.03999999999999,83.83800000000001,95.137,90.18700000000001,99.685,102.438,99.54899999999999,95.857,106.80799999999999,111.328,108.976,130.62099999999998,188.811,174.87800000000001
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,24.679,27.605999999999998,30.5,32.174,30.808,35.425,41.261,39.388999999999996,41.168000000000006,58.012,51.980000000000004,54.16499999999999,48.107,45.843,55.825
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,490.886,538.17,591.124,632.249,639.638,799.336,627.353,536.626,570.835,408.313,381.614,479.816,578.657,611.332,858.708
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,96.571,113.519,134.684,157.152,168.073,221.001,226.368,203.60100000000003,165.14100000000002,140.523,136.58599999999998,133.233,134.625,234.145,285.836
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",6.213,8.045,9.187999999999999,12.135,16.837,27.779999999999998,38.203,27.364,18.284,19.593,28.59,43.756,68.461,119.71000000000001,169.241
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",87.531,75.859,77.648,85.888,91.357,72.42,69.187,79.482,94.883,91.908,97.046,96.349,113.646,117.694,118.215
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,11.817,12.976,14.171,16.568,16.452,16.805,21.941,27.7,37.952,37.208,35.216,33.434,29.66,45.314,51.776
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,88062.63699999999,99563.445,104513.73800000001,115757.138,135491.216,149097.53900000002,142850.175,157640.745,169449.252,188263.307,197815.693,214651.05299999999,236610.84399999998,261535.114,287554.178
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,5327.179,6400.452,7189.015,8400.117,9121.661,10437.397,10055.042,10265.887,11531.699,13030.582,12686.758,14729.363,16656.342,19668.27,22783.747
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,11009.735,13395.376,15243.455,16695.728,19032.952,21204.888,16984.861,20313.673,24886.014,26930.78,29653.834,29568.109,33876.937,36211.866,44724.053
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",5437.547,6367.941,6762.834,8288.896,9927.167,10312.852,11290.239,12120.058,12888.595,13971.239,14379.416,16744.57,18942.092,21275.25,22619.266
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,1344.993,1494.13,1579.313,1591.087,1636.352,1754.964,1768.118,1912.912,1819.085,1937.842,2083.954,2116.011,2136.002,2020.324,2070.103
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,1264.327,1541.831,2370.007,3056.562,4040.917,4514.355,4789.181,4945.001,5371.598,5677.627,6446.933,6936.814,7671.651,9213.356,10948.601
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,13155.476,14409.049,15476.591,18014.573,20512.407,23645.164,24447.455,25950.306,27998.667,29658.502,31107.315,32683.099,34511.373,37445.985,39802.591
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",2843.158,3358.046,3553.98,3964.289,4585.587,4649.695,3678.908,3946.617,4274.607,4101.01,4326.606,5030.815,4980.06,6012.71,6198.293
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,170.386,214.824,250.573,271.335,292.699,348.422,341.999,349.029,374.061,403.612,403.437,433.028,484.33,567.262,657.573
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",7282.632,8283.127,9151.804,9473.14,10114.449,11075.156,11281.349,11456.884,12250.145,13408.97,14437.193,15578.727,16814.073,18621.062,21153.611
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,2640.566,2873.176,3222.682,3779.482,4286.672,4858.431,5328.774,5764.392,6367.936,6689.397,6953.633,7371.434,8629.789,8656.608,8955.406
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,1625.532,1718.434,1954.951,2346.552,2734.882,3062.687,3259.814,3664.436,4272.023,4628.316,5138.155,5475.145,5902.683,6194.66,6891.738
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",1719.613,1832.405,1924.986,2320.089,2878.246,3004.833,3165.374,3424.524,3522.609,3914.945,3570.71,3918.21,4287.867,4800.283,5193.782
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,28784.899,31600.237,28942.75,29566.096,37511.045,40498.377,35592.577,41782.449,41514.706,50473.418,52930.544,60599.329,67322.698,75610.363,79289.208
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,1857.269,2113.534,2399.352,2792.271,2844.871,3028.094,3160.508,3326.229,3577.257,3905.494,4032.651,4361.204,4669.921,5098.161,5383.067
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",3599.325,3960.883,4491.445,5196.921,5971.309,6702.224,7705.976,8418.348,8800.25,9531.573,9664.554,9105.195,9725.026,10138.954,10883.139
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,0.995675564999,0.939774238386,1.038480891572,1.008850384996,0.739258027334,0.546350097573,0.748525539813,1.156059570249,1.102543843778,0.860792444952,0.879020533814,0.743674574592,0.759696388559,0.77737722984,0.790639946008
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",0.995675564999,0.939774238386,1.038480891572,1.008850384996,0.739258027334,0.546350097573,0.748525539813,1.156059570249,1.102543843778,0.860792444952,0.879020533814,0.743674574592,0.759696388559,0.77737722984,0.790639946008
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,11.602892378721,12.425169122643,14.587771808104,15.29315679253,13.91811711609,14.295076824525,14.074157326659,11.642469774273,11.844982147126,10.981121295716,11.309308554508,11.790704716115,10.572991899035,12.519948261598,11.300333174804
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,1.418559385465,1.92205526746,1.454378293923,1.695524220156,1.120397074651,1.063079829649,1.217275090747,0.972369246012,0.699740584537,0.402111066711,0.406668066837,0.569198936973,0.607549355544,0.528025638162,0.545438620035
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,1.418559385465,1.92205526746,1.454378293923,1.695524220156,1.120397074651,1.063079829649,1.217275090747,0.972369246012,0.699740584537,0.402111066711,0.406668066837,0.569198936973,0.607549355544,0.528025638162,0.545438620035
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",1.076615244185,1.026609912284,1.056933305378,0.932298377533,1.023445976651,1.11101901471,1.267207958463,1.015648385949,0.895456678704,0.869720951826,0.942740203808,0.963762912357,0.86346199315,0.81110385437,1.134117886637
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,6.821645230584,7.28825261797,9.935506323231,10.566955704229,9.816874221419,10.211278308853,9.520157794111,7.641830801381,8.29187953625,8.022684167183,8.408593129498,8.738674393529,7.570951002973,9.600923578094,7.881094990424
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,2.286072518487,2.188251324928,2.140953885572,2.098378490611,1.95739984337,1.909699671312,2.069516483338,2.012621340931,1.957905347635,1.686605109996,1.551307154365,1.519068473257,1.531029547368,1.579895190971,1.739681677708
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,1.024540199708,0.94225155329,0.871438794937,0.887267657311,0.89044394282,0.784367954347,0.968982770138,1.075022438341,1.083582811653,0.971943856432,0.881400760439,0.849057804297,0.860040626055,0.906115238229,0.965893850599
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,0.174280541561,0.166686659796,0.148516218697,0.153258024198,0.146219975447,0.171960900524,0.195823515296,0.183105074808,0.182533070287,0.168700875886,0.159533335662,0.148403553661,0.134172302011,0.105810799209,0.101712216429
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",0.02411258468,0.023142489358,0.020621623935,0.022201918707,0.020372699721,0.017145085451,0.017718172054,0.020181148306,0.018965142027,0.01632296075,0.015989068039,0.01537048448,0.016081174824,0.016701367446,0.015837152011
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",0.06614262115,0.062405363656,0.055601852759,0.059825732942,0.053463849626,0.044768675055,0.046645629535,0.05251590266,0.049293648895,0.041157667944,0.040713328084,0.037966372073,0.036207657181,0.041665401525,0.047066643738
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.21043998991,0.253951317273,0.284984319808,0.230143356891,0.183418544808,0.164683177863,0.168498236119,0.121046508732,0.09740159111,0.08465996451,0.079741587114,0.081276413016,0.070899495097,0.057798221656,0.085033436754
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.07424830047,0.064425850206,0.06768226227,0.068788638703,0.056806599979,0.056936099779,0.061080737301,0.055067103383,0.049245357549,0.050014997756,0.049419222262,0.044405342295,0.048948783274,0.062593578454,0.053462463698
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,0.024493701474,0.024021340097,0.024622593564,0.023263353497,0.019405210642,0.020233348394,0.024602708973,0.021788648155,0.021149554853,0.027165287711,0.023074259604,0.022071055695,0.018027569204,0.015197617814,0.017066423655
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.487200256976,0.468288219953,0.477213311413,0.457146515354,0.402892434577,0.456548871473,0.37407196341,0.296843156837,0.29325947689,0.191200788132,0.169400933137,0.19551455108,0.216845347095,0.202665403517,0.262518128509
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,0.095845911304,0.098778472306,0.108730143987,0.113628474194,0.105865098941,0.126226964811,0.134976515954,0.112625112416,0.084839162408,0.065802725729,0.06063141251,0.054289540541,0.050449238241,0.077622455403,0.087383757669
